pseudocode,building_status,no_building_blocks,pucca_building_blocks,boundary_wall,total_class_rooms,other_rooms,classrooms_in_good_condition,classrooms_needs_minor_repair,classrooms_needs_major_repair,separate_room_for_hm,total_boys_toilet,total_boys_func_toilet,total_girls_toilet,total_girls_func_toilet,total_boys_cwsn_toilet,func_boys_cwsn_friendly,total_girls_cwsn_toilet,func_girls_cwsn_friendly,urinal_boys,urinal_girls,handwash_near_toilet,hand_pump_yn,well_prot_yn,tap_yn,othsrc_yn,well_unprot_yn,pack_water_yn,hand_pump_fun_yn,well_prot_fun_yn,tap_fun_yn,othsrc_fun_yn,well_unprot_fun_yn,pack_water_fun_yn,rain_water_harvesting,handwash_facility_for_meal,electricity_availability,solar_panel,library_availability,book_bank,reading_corner,playground_available,playground_alt_yn,medical_checkups,availability_ramps,availability_of_handrails,furniture_availability,phy_lab_cond,chem_lab_cond,bio_lab_cond,math_lab_cond,lang_lab_cond,geo_lab_cond,home_sc_lab_cond,psycho_lab_cond,comp_lab_cond,comp_ict_lab_yn,ict_lab_yn,laptop,tablet,desktop,digiboard,teachdev_tot,server_tot,smart_class_tv_tot,projector,printer,internet,dth,spl_educator_yn
1742688,1,0,1,1,0,10,43,0,0,1,6,6,10,10,0,0,0,0,16,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,2,3,3,3,3,1,1,9,48,32,100,0,0,0,0,13,15,1,2,1
5252375,1,0,4,1,0,16,34,0,0,1,8,8,8,8,1,1,1,1,10,10,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,14,0,40,0,0,1,23,14,2,1,2,1
3772995,1,0,1,1,0,1,7,0,0,1,2,2,2,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,1,0,3,0,0,0,0,0,1,1,2,1
2865775,2,0,2,1,0,12,12,0,0,1,4,2,4,2,4,0,4,0,0,0,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,2,10,0,2,1,1,4,2,1,1,1
4204714,2,0,1,1,0,16,8,0,0,1,10,10,15,15,5,5,5,5,20,15,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,40,0,40,3,13,10,1,1,2,1
3125548,1,0,1,1,0,5,5,0,0,1,3,3,6,6,3,3,6,6,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,1,0,1,0,0,0,0,0,1,1,2,3
1879179,1,0,4,1,0,8,14,0,0,1,6,6,6,6,0,0,6,6,6,6,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,15,0,3,1,3,4,4,1,2,3
9740770,1,0,4,5,0,5,10,0,0,1,1,1,1,1,0,0,0,0,1,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,2,2,1
8012698,1,0,80,1,0,14,80,0,0,1,48,48,48,48,2,2,2,2,45,45,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,2,1,30,500,10,2,25,2,5,1,1,1
4687318,1,0,1,1,0,2,7,0,0,1,7,7,10,10,0,0,0,0,56,56,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,1,0,0,1,1,1,2,3
6004129,3,0,1,5,0,1,7,0,0,2,4,4,4,4,0,0,0,0,0,0,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,1,2,0,1,10,0,1,0,1,1,1,2,2,3
9820468,1,0,10,1,0,9,13,0,0,1,4,4,4,4,0,0,0,0,10,5,1,1,2,1,2,2,2,1,2,1,2,2,2,2,1,1,1,1,1,2,1,9,1,1,2,1,1,1,1,4,4,4,3,3,1,1,9,2,0,30,0,0,1,0,2,3,1,2,3
6089572,3,0,3,1,0,6,13,0,0,1,4,4,4,4,1,1,0,0,4,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,2,2,15,8,0,0,0,2,2,1,2,2,3
4648148,1,0,1,1,0,13,15,0,0,1,14,14,14,14,0,0,0,0,20,0,1,2,1,2,1,2,2,2,1,2,1,2,2,1,1,1,2,1,1,1,1,9,1,2,9,1,1,1,1,1,1,1,4,4,1,1,9,24,2,45,0,5,2,5,2,2,1,1,3
8160721,2,0,4,1,0,10,16,0,0,1,40,40,40,40,0,0,0,0,20,20,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,18,0,0,0,0,18,2,1,1,2
7878815,3,0,2,1,0,4,4,0,0,1,1,1,2,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,3
8716872,3,0,7,1,0,0,7,0,0,2,3,3,5,5,0,0,0,0,2,1,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,2,2
2618238,2,0,1,1,0,11,13,0,0,1,5,5,5,5,2,2,2,2,8,8,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,9,2,2,9,1,1,1,1,2,4,4,4,4,1,1,9,0,0,40,0,0,0,8,10,3,1,2,3
9843520,3,0,1,2,0,8,6,0,0,1,3,3,3,3,1,1,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,2,9,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,3
1793696,2,0,1,1,0,3,5,0,0,2,1,1,1,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,0,0,0,0,0,1,2,1
1256120,1,0,2,1,0,7,8,0,0,2,1,1,1,1,0,0,0,0,30,30,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,9,2,2,9,1,0,0,0,0,0,0,0,0,0,1,1,0,7,30,0,30,1,17,2,2,1,2,3
1382716,2,0,1,1,0,14,20,0,0,1,8,8,8,8,0,0,0,0,8,8,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,1,2,2,9,1,0,0,0,0,0,0,0,0,0,1,9,20,0,13,0,8,1,1,3,5,1,2,3
5989724,2,0,4,1,0,9,26,0,0,1,1,1,1,1,3,3,4,4,3,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,2,2,9,1,0,0,0,0,0,0,0,0,0,1,9,8,2,30,0,0,1,2,3,2,1,2,1
6165128,1,0,1,1,0,16,16,0,0,1,10,10,10,10,2,2,2,2,10,10,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,2,1,35,0,10,2,10,5,3,1,1,1
7657735,2,0,1,1,0,15,18,0,0,1,10,10,7,7,0,0,0,0,10,10,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,1,1,18,0,2,1,1,1,2,1,2,3
2858966,1,0,1,1,0,12,16,0,0,1,2,2,2,2,0,0,0,0,5,5,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,2,1,20,0,1,1,10,2,2,1,2,1
9615175,1,0,3,1,0,8,10,0,0,1,9,9,9,9,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,9,1,2,9,1,2,2,2,2,2,2,2,2,2,1,9,0,12,4,0,0,1,1,1,1,1,1,3
8965445,1,0,1,1,0,8,20,0,0,1,6,6,6,6,0,0,0,0,6,6,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,3,1,25,0,1,1,1,1,2,1,2,1
1399400,1,0,1,1,0,5,10,0,0,1,5,5,10,10,0,0,0,0,5,5,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,1,5,0,3,1,2,1,3,1,2,3
2362775,2,0,1,1,0,5,6,0,0,1,1,1,1,1,0,0,0,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,9,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,3
1685281,1,0,6,1,0,4,4,0,0,1,4,4,4,4,0,0,0,0,4,4,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,2,1,2,1,0,0,0,0,0,0,0,0,0,1,9,1,0,10,0,0,0,0,1,2,1,2,3
6625420,1,0,1,1,0,10,12,0,0,1,5,5,5,5,5,5,5,5,5,5,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,9,1,2,9,1,1,1,1,1,1,1,1,1,1,1,9,4,5,45,0,5,2,8,6,5,1,1,1
2874502,3,0,1,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,3,3,1,1,1,1,2,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,3,0,0,0,0,0,0,0,0,0,2,2,0,103,0,0,0,0,0,0,0,2,2,3
7724154,3,0,4,1,0,2,7,0,0,1,2,2,2,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,2,1,1,2,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,3
8486162,1,0,2,1,0,8,4,0,0,1,6,6,6,6,0,0,0,0,6,6,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1,9,2,2,9,1,1,1,1,4,4,4,4,4,1,1,9,10,2,60,0,5,1,25,25,5,1,1,1
5327782,2,0,16,1,0,10,12,0,0,1,6,6,11,11,0,0,0,0,9,11,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1,9,2,2,9,1,1,1,1,1,1,1,1,1,1,1,9,4,0,61,0,0,1,0,10,4,1,2,3
7130113,3,0,4,2,0,3,3,2,1,1,3,2,3,2,0,0,0,0,0,0,1,2,2,2,1,2,2,2,2,2,1,2,2,1,1,1,2,1,2,2,1,9,1,1,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,10,0,0,2,0,1,2,3
8177158,3,0,2,2,0,2,0,0,2,2,1,1,1,1,0,0,0,0,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,2,2,3
1213076,2,0,4,1,0,6,18,0,0,1,4,4,4,4,0,0,0,0,0,0,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,3,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,2,5,0,2,1,1,1,1,1,1,1
1702946,1,0,1,1,0,11,15,0,0,1,5,5,7,7,0,0,0,0,5,0,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,36,0,0,1,3,1,6,1,2,3
3194785,1,0,5,1,0,25,42,0,0,1,50,50,50,50,0,0,0,0,50,50,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,9,1,2,9,1,1,1,1,1,1,1,3,1,1,1,9,50,10,50,500,10,2,50,50,5,1,1,1
5296916,1,0,1,1,0,9,65,0,0,1,23,23,34,34,1,1,1,1,36,0,1,2,2,2,1,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,100,100,46,1,3,30,5,1,2,1
4205538,1,0,4,5,0,10,15,0,0,1,4,4,6,6,0,0,0,0,4,1,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,10,0,0,1,1,1,2,1,2,1
3838679,1,0,4,1,0,6,6,0,0,1,1,1,1,1,0,0,0,0,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,2,2,3
3953858,1,0,1,1,0,10,13,0,0,1,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,9,2,1,2,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,1,2,2
8716228,1,0,3,1,0,30,42,0,0,1,20,20,40,40,0,0,0,0,42,0,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,2,0,100,0,0,0,0,18,6,1,2,1
2553539,1,0,1,1,0,7,9,0,0,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,1,1,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,1,0,1,0,0,1,1,1,2,1
1231042,1,0,2,1,0,18,36,0,0,1,30,30,20,20,1,1,1,1,15,15,1,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,3,10,40,0,10,1,2,2,4,1,1,1
6384437,1,0,1,1,0,22,22,0,0,1,4,4,4,4,0,0,0,0,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1,1,9,2,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,2,0,0,0,0,1,0,1,2,1
1460914,2,0,1,1,0,28,28,0,0,1,20,20,20,20,1,0,1,0,40,40,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,2,1,2,2,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,3,0,6,0,0,1,0,2,2,1,2,3
9498335,1,0,1,1,0,8,28,0,0,1,2,2,2,2,8,8,8,8,10,10,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,10,5,40,0,5,1,26,3,4,1,1,1
1078934,1,0,1,3,0,8,9,0,0,1,3,3,7,7,3,3,3,3,7,7,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,1,1,1,2,1,1,9,2,2,9,2,1,1,1,4,4,4,4,4,1,1,9,1,1,25,0,0,1,1,1,3,1,2,3
7602040,1,0,1,1,0,5,20,0,0,1,4,4,4,4,2,2,2,2,10,10,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,20,0,4,1,11,2,2,1,2,3
5347543,2,0,13,1,0,8,13,0,0,1,4,4,2,2,1,1,1,1,4,0,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,2,2,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,5,0,10,0,5,0,0,0,1,1,2,2
4321016,2,0,1,1,0,12,12,0,0,1,1,1,1,1,4,4,4,4,2,2,1,2,1,1,2,2,1,2,1,1,2,2,1,2,1,1,2,1,2,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,2,9,3,2,41,0,5,1,1,1,2,1,2,1
8370461,1,0,10,1,0,10,10,0,0,1,5,5,4,4,1,1,1,1,10,5,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,2,1,2,2,9,1,1,1,1,4,4,4,4,4,1,1,9,0,0,35,0,0,0,0,2,1,1,2,3
8525730,1,0,1,1,0,8,12,0,0,1,8,8,8,8,0,0,0,0,8,8,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,1,9,1,2,9,1,1,1,1,4,4,4,4,4,1,1,9,3,0,30,0,6,1,6,7,5,1,2,2
1672775,1,0,1,1,0,9,6,0,0,1,1,1,4,4,0,0,0,0,3,0,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,2,2,1,9,2,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,18,0,15,1,0,1,2,1,2,3
2005828,1,0,2,1,0,7,11,0,0,1,4,4,4,4,0,0,0,0,0,0,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,3,0,18,0,0,1,0,1,2,1,2,3
2327431,1,0,2,1,0,7,25,0,0,1,5,5,5,5,0,0,0,0,5,5,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,1,2,1,1,9,2,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,3,0,12,1,5,5,3,1,2,3
9605853,1,0,1,1,0,8,27,0,0,1,10,10,10,10,0,0,0,0,5,5,1,2,2,1,2,2,2,2,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,9,1,1,2,1,2,2,2,1,1,1,1,9,0,0,4,0,0,1,5,4,1,1,2,3
7002886,1,0,1,1,0,10,13,0,0,1,10,10,12,12,2,2,1,1,3,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,3,1,2,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,10,0,50,0,20,2,6,6,5,1,2,1
1548997,2,0,1,1,0,9,14,0,0,1,12,12,12,12,1,1,1,1,6,6,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,4,2,500,2,2,10,1,2,1,1,3
7824226,2,0,1,1,0,8,20,0,0,1,6,6,6,6,0,0,0,0,3,3,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,2,1,5,20,5,0,3,1,1,1,1,3
4674750,1,0,13,1,0,9,13,0,0,1,4,4,6,6,0,0,0,0,7,0,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,4,0,20,0,15,1,0,3,3,1,2,3
1166965,1,0,12,1,0,10,12,0,0,1,3,3,3,3,3,3,3,3,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,2,2,2,4,4,4,4,4,1,1,9,0,0,10,0,0,0,0,1,2,1,2,3
1309353,1,0,1,1,0,6,11,0,0,1,4,4,6,6,4,4,6,6,5,6,1,1,2,1,1,2,2,1,2,1,1,2,2,2,1,1,1,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,8,0,6,0,0,1,5,1,0,1,2,1
8327331,3,0,1,1,0,6,6,0,0,1,3,3,3,3,1,0,0,0,3,3,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,2,2,2,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,1,2,2,3
4576915,2,0,1,1,0,24,24,0,0,1,12,12,12,12,1,1,1,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,8,1,15,0,12,1,10,3,2,1,2,3
3941592,1,0,4,1,0,45,35,0,0,1,20,20,20,20,10,10,10,10,20,25,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,1,1,1,9,2,1,1,1,1,1,1,2,1,4,4,1,1,1,9,3,3,70,500,35,2,30,2,2,1,1,1
3112151,1,0,1,1,0,36,36,0,0,1,41,41,41,41,0,0,0,0,20,20,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,1,1,1,9,2,2,9,1,0,0,0,0,0,0,0,0,0,1,9,1,0,30,0,2,0,0,2,4,1,2,3
5209594,3,0,3,1,0,1,3,0,0,2,2,2,3,3,0,0,0,0,4,3,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,1,2,3
2960518,1,0,2,1,0,27,44,0,0,1,14,14,27,27,0,0,0,0,14,27,1,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,9,1,2,9,1,1,1,1,1,1,1,1,1,1,1,9,0,0,0,0,0,0,0,0,0,1,1,1
8045515,2,0,1,5,0,8,3,0,0,1,2,2,2,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,3,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,1,1
8753669,1,0,4,1,0,6,11,0,0,1,5,5,5,5,0,0,0,0,10,10,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,2,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,10,0,0,1,0,1,0,1,1,3
1319262,2,0,4,1,0,10,28,0,0,1,8,8,20,20,0,0,0,0,20,20,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,2,1,9,2,2,9,1,1,1,1,4,4,4,4,4,1,1,9,0,0,20,0,0,0,0,0,1,1,2,3
4600359,1,0,3,1,0,20,60,0,0,1,18,18,50,50,4,4,4,4,50,20,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,9,2,2,9,1,1,1,1,1,1,1,1,1,1,1,9,6,70,140,0,12,10,12,12,8,1,1,1
4835415,2,0,8,1,0,2,7,0,0,1,2,2,3,3,0,0,0,0,8,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,5,0,0,0,0,0,0,2,1,3
2720544,2,0,1,1,0,6,14,0,0,1,9,9,13,13,0,0,0,0,5,6,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,3,1,2,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,1,1,6,10,2,1,1,1,1,1,2,3
1342217,3,0,1,1,0,1,2,0,0,2,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,1,1,2,2,1,2,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,2,2,3
1266355,3,0,2,1,0,8,8,0,0,1,0,0,3,3,0,0,0,0,1,0,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,1,1,2,1,9,1,1,1,1,2,2,2,4,4,4,4,4,4,1,2,1,0,7,0,0,0,0,1,1,1,2,3
2008545,1,0,1,1,0,5,17,0,0,1,3,3,3,3,0,0,0,0,10,10,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,2,0,0,0,0,0,0,0,0,0,2,9,2,0,10,0,0,0,0,1,1,1,2,3
7694459,3,0,2,1,0,0,2,0,0,2,1,1,1,1,0,0,0,0,1,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,2,2,3
3599409,2,0,1,6,0,10,35,0,0,1,18,18,22,22,1,1,1,1,18,22,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,0,0,45,100,20,3,35,35,3,1,2,1
4405323,1,0,1,1,0,36,36,0,0,1,10,3,13,3,10,3,13,3,15,9,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,1,2,1,1,1,2,2,1,2,9,1,1,1,1,1,4,4,4,4,1,1,9,0,0,30,0,0,1,0,20,3,1,2,3
7665116,3,0,1,1,0,3,7,3,2,1,4,4,4,4,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,2,9,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,1,0,1,1,2,3
6946306,2,0,1,1,0,3,3,0,0,1,2,2,2,2,0,0,0,0,0,0,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,2,0,8,0,0,1,0,0,2,1,2,3
1842654,2,0,1,1,0,4,10,0,0,1,2,2,2,2,0,0,0,0,2,2,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,2,0,1,0,1,0,0,1,1,1,2,1
4210344,2,0,4,1,0,9,16,0,0,1,3,3,6,6,0,0,0,0,4,0,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,2,1,2,1,2,1,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,1,0,11,0,0,1,3,1,2,1,2,3
6398063,5,0,4,1,0,9,17,0,0,1,20,20,20,20,5,5,5,5,21,20,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,2,2,9,1,1,1,1,4,4,4,4,4,1,1,9,1,1,23,0,1,0,1,3,3,1,1,1
9188914,1,0,1,1,0,7,48,0,0,1,44,44,45,45,4,4,5,5,44,45,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,1,1,9,1,1,1,1,1,1,1,1,1,4,4,1,1,1,9,9,0,106,0,31,1,0,5,4,1,2,1
4372567,2,0,3,1,0,15,6,0,0,1,5,5,8,8,0,0,0,0,15,15,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,9,2,2,9,1,1,1,1,1,1,1,4,4,1,1,9,4,2,25,0,6,2,5,6,2,1,1,1
9983300,1,0,1,1,0,12,12,0,0,1,6,6,6,6,0,0,0,0,0,0,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,9,2,2,9,1,4,4,4,4,4,4,4,4,1,1,9,2,9,1,0,0,0,0,0,1,1,2,3
7075955,2,0,2,1,0,6,3,0,0,1,3,3,3,3,0,0,0,0,6,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,1,3
