pseudocode,building_status,no_building_blocks,pucca_building_blocks,boundary_wall,total_class_rooms,other_rooms,classrooms_in_good_condition,classrooms_needs_minor_repair,classrooms_needs_major_repair,separate_room_for_hm,total_boys_toilet,total_boys_func_toilet,total_girls_toilet,total_girls_func_toilet,total_boys_cwsn_toilet,func_boys_cwsn_friendly,total_girls_cwsn_toilet,func_girls_cwsn_friendly,urinal_boys,urinal_girls,handwash_near_toilet,hand_pump_yn,well_prot_yn,tap_yn,othsrc_yn,well_unprot_yn,pack_water_yn,hand_pump_fun_yn,well_prot_fun_yn,tap_fun_yn,othsrc_fun_yn,well_unprot_fun_yn,pack_water_fun_yn,rain_water_harvesting,handwash_facility_for_meal,electricity_availability,solar_panel,library_availability,book_bank,reading_corner,playground_available,playground_alt_yn,medical_checkups,availability_ramps,availability_of_handrails,furniture_availability,phy_lab_cond,chem_lab_cond,bio_lab_cond,math_lab_cond,lang_lab_cond,geo_lab_cond,home_sc_lab_cond,psycho_lab_cond,comp_lab_cond,comp_ict_lab_yn,ict_lab_yn,laptop,tablet,desktop,digiboard,teachdev_tot,server_tot,smart_class_tv_tot,projector,printer,internet,dth,spl_educator_yn,Cluster,Deficit_Tier
4981351,3,5,4,7,9,1,3,1,1,2,1,1,1,1,0,0,0,0,2,4,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,1,1,2,2,2,Well Equipped
5722315,2,1,1,1,12,2,12,0,0,1,2,2,3,3,1,1,1,1,6,9,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,6,0,0,0,0,1,3,1,2,2,2,Well Equipped
6488265,3,4,2,1,5,1,2,0,0,2,1,1,1,1,0,0,0,0,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,0,0,0,0,0,0,0,2,2,2,2,Well Equipped
7843579,2,3,3,2,5,6,5,0,0,1,2,2,0,0,0,0,0,0,0,0,2,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,10,0,10,1,0,1,1,1,2,2,2,Well Equipped
7167146,3,10,2,1,8,1,6,0,0,2,2,2,2,2,0,0,0,0,10,5,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,10,0,10,1,1,1,1,1,2,2,2,Well Equipped
7356812,3,6,2,1,5,0,1,4,0,2,1,1,1,1,0,0,0,0,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,2,0,0,0,0,1,0,1,1,2,2,2,Well Equipped
7749480,2,10,9,1,6,1,6,0,0,1,2,2,2,2,0,0,1,1,8,8,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,4,2,10,0,0,1,0,1,1,1,2,2,Well Equipped
4664979,3,6,6,1,12,0,12,0,0,2,6,6,6,6,2,1,2,1,6,6,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,1,2,2,2,Well Equipped
3022681,1,3,2,1,12,4,12,0,0,1,5,5,2,2,0,0,0,0,20,6,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,2,1,0,5,0,4,0,1,0,1,1,2,2,0,Server Deficit
5735891,3,4,1,1,5,1,3,0,0,2,1,1,2,2,0,0,0,0,6,6,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,3,1,0,1,0,1,0,1,1,2,2,2,Well Equipped
7316535,2,6,5,1,5,0,5,0,0,2,1,1,1,1,0,0,0,0,4,4,1,1,2,1,2,2,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,1,0,0,0,0,2,0,0,1,2,2,2,Well Equipped
3531595,3,15,12,7,7,6,5,0,2,1,1,1,4,2,0,0,1,1,6,20,1,1,2,1,2,2,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,6,1,0,0,0,1,2,1,1,2,2,2,Well Equipped
4507187,3,2,2,8,5,2,5,0,0,2,2,2,2,2,0,0,0,0,3,3,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,1,0,0,0,0,0,0,0,1,1,2,2,Well Equipped
2061340,2,4,4,1,5,1,5,0,0,2,2,2,2,2,0,0,0,0,8,6,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,4,2,4,0,0,0,0,1,1,2,2,2,2,Well Equipped
9717673,1,2,2,1,5,7,5,0,0,1,8,8,0,0,3,2,0,0,24,0,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,1,1,2,2,Well Equipped
4502124,1,2,2,1,24,9,26,0,0,1,19,18,13,12,8,6,5,4,36,36,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,1,1,9,1,40,45,1400,15,1,27,3,4,1,1,2,1,Moderate Deficit
9327204,3,6,1,6,3,2,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,1,0,1,0,1,1,2,2,2,Well Equipped
9596082,3,1,1,2,5,2,5,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,1,2,2,2,Well Equipped
4280432,3,9,5,1,50,10,24,0,0,1,2,2,0,0,2,2,0,0,20,0,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,1,2,1,1,1,1,4,4,4,4,1,1,0,0,23,0,21,1,0,4,3,1,1,2,1,Moderate Deficit
1970952,1,2,2,1,17,17,17,0,0,1,10,9,12,11,3,2,6,4,18,11,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,1,0,1,2,2,2,Well Equipped
1277746,2,5,5,1,70,6,70,0,0,1,33,30,37,34,13,11,18,16,60,34,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,2,9,1,1,1,1,1,1,4,4,2,1,1,2,10,0,72,20,72,4,0,36,0,1,1,1,1,Moderate Deficit
6594041,2,1,5,1,0,1,5,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,9,3,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,2,2,2,0,Server Deficit
3725549,3,7,2,2,14,6,6,0,0,1,1,1,1,1,0,0,0,0,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,10,0,10,1,0,1,1,1,2,2,0,Server Deficit
6753593,3,3,3,1,5,2,5,0,0,2,1,1,1,1,0,0,0,0,4,5,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,1,1,1,0,0,1,2,2,2,Well Equipped
8395972,3,14,14,1,33,19,16,0,0,1,2,2,0,0,0,0,0,0,0,0,2,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,4,4,4,4,4,4,1,1,0,0,5,0,3,1,1,1,1,1,2,2,1,Moderate Deficit
6733077,1,1,2,1,89,7,74,0,0,1,42,42,74,74,3,3,3,3,79,0,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,1,1,9,7,0,23,0,86,3,83,85,8,1,1,1,1,Moderate Deficit
1237739,2,1,1,1,30,7,30,0,0,1,9,9,5,5,3,2,2,1,27,5,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,4,1,2,3,2,23,1,1,0,0,7,0,1,1,2,1,Moderate Deficit
2743802,3,7,1,1,5,0,0,4,0,2,2,2,2,2,1,1,0,0,4,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,0,0,1,1,0,1,2,2,2,Well Equipped
6479446,1,3,2,3,37,7,27,0,0,1,13,12,5,5,5,4,2,1,36,15,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,1,2,9,0,0,5,500,0,0,0,0,2,1,1,2,1,Moderate Deficit
8551688,1,1,2,1,34,10,35,0,0,1,9,9,11,11,1,1,1,1,34,34,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,4,4,4,4,4,1,1,9,3,3,25,0,5,1,15,5,2,1,1,3,1,Moderate Deficit
9543743,1,2,1,1,41,5,42,0,0,1,35,35,40,40,1,1,0,0,34,40,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,4,4,4,4,4,1,1,2,3,0,50,0,50,20,21,2,3,1,2,3,1,Moderate Deficit
2514514,2,1,1,1,5,2,5,0,0,1,1,1,1,1,0,0,0,0,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,2,0,0,0,0,0,0,0,2,2,2,2,Well Equipped
8432065,3,3,1,1,5,1,2,0,0,1,1,1,1,1,0,0,0,0,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,0,0,2,0,0,2,2,2,2,Well Equipped
3311889,1,3,3,1,56,8,36,0,0,1,11,10,7,7,4,3,2,1,10,21,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,1,1,9,0,0,30,0,7,1,6,6,2,1,1,2,1,Moderate Deficit
3662502,3,8,4,1,5,1,3,2,0,2,2,2,2,2,0,0,0,0,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,5,4,0,0,1,1,0,1,1,1,2,2,Well Equipped
2077552,3,8,8,1,8,3,0,3,2,1,1,1,2,2,0,0,0,0,8,8,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,3,10,0,11,1,0,3,1,1,2,2,2,Well Equipped
4022879,2,4,4,1,25,6,25,0,0,1,9,9,6,6,3,2,2,1,9,18,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,1,1,9,0,0,40,0,0,0,9,8,4,1,1,2,1,Moderate Deficit
8183245,2,1,1,1,19,8,13,0,0,1,10,10,10,10,1,1,1,1,20,15,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,16,0,0,1,13,13,1,1,2,2,2,Well Equipped
4695667,3,1,0,5,5,0,2,0,0,2,1,1,1,1,0,0,0,0,3,5,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,0,0,0,0,0,0,0,2,2,2,2,Well Equipped
3063070,3,6,2,1,5,0,5,0,0,2,1,1,1,1,0,0,0,0,6,6,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,3,1,0,0,0,1,0,1,1,2,2,2,Well Equipped
2360995,1,1,1,1,4,7,7,0,0,1,1,1,1,1,1,1,1,1,2,3,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,2,2,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,3,0,0,0,4,0,4,0,1,1,1,2,0,Server Deficit
1520184,3,7,8,2,10,4,12,0,0,2,2,2,3,3,0,0,0,0,5,13,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,7,10,0,0,1,1,1,1,1,2,2,2,Well Equipped
2042845,2,1,1,1,21,5,21,0,0,1,2,2,2,2,1,1,1,1,4,4,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,0,0,1,0,0,1,1,1,2,2,Well Equipped
1178291,2,1,1,1,36,7,36,0,0,1,15,14,12,11,5,4,5,4,42,22,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,2,1,1,1,1,1,1,1,1,4,4,4,1,1,2,1,1,20,1500,10,2,0,2,0,1,1,2,1,Moderate Deficit
6929381,2,4,4,1,6,0,6,0,0,2,2,2,4,4,1,0,1,0,4,7,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,0,1,1,0,0,1,2,2,0,Server Deficit
8250447,3,1,1,1,5,1,2,0,0,2,1,1,1,1,0,0,0,0,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,2,2,0,0,0,0,1,0,1,2,2,2,2,Well Equipped
9216402,2,2,2,1,17,4,9,0,0,1,6,6,5,5,2,1,2,1,20,10,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,30,5,31,0,2,1,0,3,3,1,2,2,2,Well Equipped
8667380,2,9,9,7,6,0,6,0,0,2,2,2,2,2,1,1,0,0,16,8,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,3,6,3,0,0,0,1,1,1,1,2,2,2,Well Equipped
7360053,3,5,2,1,6,0,6,0,0,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,2,10,0,10,1,0,1,1,1,2,2,2,Well Equipped
9267735,3,5,0,1,5,0,2,0,0,2,2,2,2,2,0,0,0,0,8,8,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,0,0,0,0,0,0,0,2,2,2,2,Well Equipped
1712273,2,2,1,2,5,0,5,0,0,2,2,1,2,1,0,0,0,0,3,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,0,0,0,0,0,0,0,1,2,2,2,Well Equipped
9969000,3,4,1,1,5,0,2,0,0,2,0,0,0,0,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,0,0,0,0,1,1,0,1,2,2,2,Well Equipped
2484993,3,9,8,1,6,1,6,0,0,2,2,2,4,4,1,1,0,0,7,26,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,5,3,11,0,10,1,0,1,1,1,2,2,2,Well Equipped
6525826,3,10,5,1,5,0,5,0,0,2,2,2,2,2,1,1,0,0,4,3,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,1,1,1,0,1,1,2,1,2,Well Equipped
4201966,1,3,3,1,25,6,34,0,0,1,20,20,25,25,20,20,25,25,20,20,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,2,2,2,2,2,2,2,9,0,0,30,0,0,1,0,0,0,1,2,3,1,Moderate Deficit
3805346,3,3,1,1,8,0,7,0,0,2,3,3,6,6,0,0,0,0,15,11,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,6,2,0,1,1,1,1,1,1,2,2,2,Well Equipped
2724009,2,3,2,1,31,5,31,0,0,1,46,42,0,0,1,1,0,0,80,0,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,2,1,2,2,1,9,2,1,1,1,1,1,1,4,4,4,4,4,1,2,9,1,0,30,0,7,1,4,1,0,1,2,3,1,Moderate Deficit
2423590,3,5,1,1,5,1,2,0,0,2,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,1,0,0,0,0,0,0,0,1,2,2,0,Server Deficit
8396627,3,12,4,7,8,2,4,3,0,1,2,2,2,2,0,0,1,1,10,10,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,1,1,5,4,15,0,10,1,0,2,2,1,2,2,2,Well Equipped
2204289,3,1,0,8,5,3,5,0,0,1,1,1,1,1,0,0,0,0,1,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,1,0,1,0,0,1,2,2,2,Well Equipped
6716071,3,4,4,2,9,5,9,0,0,1,1,1,1,1,0,0,0,0,3,3,1,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,4,4,4,4,4,4,4,1,1,0,0,20,0,1,1,0,1,1,1,2,2,1,Moderate Deficit
2880331,3,4,1,1,11,11,11,0,0,1,1,1,0,0,0,0,0,0,16,16,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,2,6,6,0,0,0,1,0,1,1,2,2,2,Well Equipped
2120956,2,13,12,7,7,2,7,0,0,1,4,4,4,4,0,0,1,1,18,10,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,3,2,10,0,0,0,2,1,1,1,2,2,Well Equipped
8781522,2,9,8,1,5,1,5,0,0,2,2,2,2,2,1,1,0,0,8,8,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,1,0,1,0,1,1,2,2,2,Well Equipped
6870078,3,2,2,5,5,5,5,0,0,1,2,1,2,1,0,0,0,0,2,1,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,10,0,10,1,1,1,1,1,2,2,2,Well Equipped
8070477,1,1,1,3,8,2,7,0,0,1,1,1,1,1,1,1,1,1,2,3,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,1,2,2,2,Well Equipped
7492146,3,11,5,1,18,2,9,0,1,1,5,5,5,5,0,0,0,0,12,12,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,9,0,0,1,1,1,1,1,1,2,2,Well Equipped
5378412,1,1,1,1,7,2,7,0,0,1,3,3,2,2,1,1,1,1,9,6,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,1,2,2,2,Well Equipped
9765603,3,5,1,1,5,0,1,1,0,2,1,1,3,3,1,1,0,0,0,7,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,0,1,1,1,1,1,2,3,2,Well Equipped
2593419,3,1,0,2,5,0,3,2,0,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,1,2,2,2,Well Equipped
7201709,3,7,1,1,5,0,0,2,0,2,2,2,1,1,0,0,0,0,10,12,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,0,0,1,1,1,1,1,2,2,Well Equipped
1705104,3,8,8,1,9,3,0,6,2,1,0,0,2,2,0,0,1,1,0,5,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,2,9,0,0,0,0,0,1,1,2,2,2,Well Equipped
7728562,3,2,1,7,5,0,2,0,0,2,1,0,1,1,0,0,0,0,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,3,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,0,0,0,0,0,0,0,2,2,2,2,Well Equipped
5882447,1,1,1,1,8,2,8,0,0,2,1,1,3,3,0,0,0,0,1,1,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,1,1,1,2,2,Well Equipped
8268256,3,4,0,7,5,1,1,0,1,2,1,1,1,1,1,0,1,0,5,5,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,0,0,0,0,0,0,0,1,2,2,0,Server Deficit
6222038,1,5,5,1,45,9,45,0,0,1,36,33,22,20,15,12,9,8,33,60,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,2,1,1,1,1,1,1,1,1,1,1,1,1,2,9,1,0,75,1500,57,1,0,2,0,1,1,2,1,Moderate Deficit
6999587,1,1,1,1,20,2,20,0,0,1,7,7,7,7,2,1,3,2,7,21,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,7,0,0,1,0,1,0,1,2,2,2,Well Equipped
1192914,2,0,2,1,0,10,21,0,0,1,10,10,8,8,7,7,3,3,14,14,1,1,1,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,2,1,1,1,1,1,1,1,2,1,1,1,9,1,0,45,900,0,1,10,1,5,1,1,9,1,Moderate Deficit
8966634,3,5,1,1,6,4,2,0,0,2,1,1,1,1,1,1,0,0,4,8,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,1,0,1,0,0,1,2,2,2,Well Equipped
9690256,3,1,0,2,5,2,5,0,0,1,1,1,1,1,0,0,0,0,1,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,1,0,1,0,0,2,2,2,2,Well Equipped
5515009,3,6,2,7,5,1,3,0,0,2,1,1,1,1,0,0,0,0,6,3,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,0,0,1,1,0,1,2,2,2,Well Equipped
1943800,2,4,4,1,5,1,5,0,0,2,1,1,1,1,0,0,1,1,4,4,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,1,0,0,0,0,0,1,0,2,2,2,2,Well Equipped
4488720,3,10,8,1,9,2,9,0,0,1,4,4,4,4,1,1,1,1,10,10,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,1,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,5,10,0,0,0,1,1,2,1,2,2,0,Server Deficit
2048177,3,6,1,1,5,2,4,0,0,1,1,1,1,1,1,1,1,1,5,5,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,0,0,0,1,2,0,0,1,1,2,2,Well Equipped
2136662,3,8,6,1,7,1,6,0,0,2,2,2,7,7,0,0,1,1,3,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,4,3,10,0,0,0,1,2,2,1,1,2,2,Well Equipped
5112902,1,1,1,1,30,7,30,0,0,1,12,11,10,9,4,3,4,2,22,18,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,2,2,9,1,0,28,1500,0,3,0,1,0,1,1,2,1,Moderate Deficit
9516779,3,1,5,1,8,1,3,0,2,2,2,2,2,2,0,0,1,0,2,6,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,4,4,0,1,0,1,0,1,1,2,3,2,Well Equipped
9090143,3,13,3,1,9,2,1,2,2,1,1,1,2,2,1,1,0,0,10,10,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,6,2,3,0,0,0,1,0,2,1,2,2,0,Server Deficit
